id,SMILES,Tg,FFV,Tc,Density,Rg,smiles_can
906799787,*c1cnc(C2C(c3ccccc3)C(*)C2c2ccccc2)cn1,,0.39156002,,,,*c1cnc(C2C(c3ccccc3)C(*)C2c2ccccc2)cn1
907119862,*CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N*)cc1,,0.3423688,,,,*CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N*)cc1
907128555,*CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(C(=O)Oc2ccc(O*)cc2)cc1,,0.32619562,,,,*CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(C(=O)Oc2ccc(O*)cc2)cc1
907537660,*CC(*)(C)C(C)=O,,,0.1669999999999999,0.887508896,15.25957674,*CC(*)(C)C(C)=O
907618399,*c1cccc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(NC(=O)OCCOc5c(Br)cc(C(C)(C)c6cc(Br)c(OCCOC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)c(Br)c6)cc5Br)cc4C3=O)c2)c1,,0.37634912,,,,*c1cccc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(NC(=O)OCCOc5c(Br)cc(C(C)(C)c6cc(Br)c(OCCOC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)c(Br)c6)cc5Br)cc4C3=O)c2)c1
907710212,*Oc1c(C)cc(C(=O)c2ccc(*)cc2)cc1C,,0.4003208,,,,*Oc1c(C)cc(C(=O)c2ccc(*)cc2)cc1C
908333095,*C(=O)Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nnc(-c5ccccn5)o4)cc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc(-c2nnc(-c3ccccn3)o2)c1,,0.38905414,,,,*C(=O)Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nnc(-c5ccccn5)o4)cc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc(-c2nnc(-c3ccccn3)o2)c1
908476662,*c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(Oc5cccc6c(Oc7ccc8c(c7)C(=O)N(*)C8=O)cccc56)cc4C3=O)cc2)cc1,,0.38628112,,,,*c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(Oc5cccc6c(Oc7ccc8c(c7)C(=O)N(*)C8=O)cccc56)cc4C3=O)cc2)cc1
908638014,*CCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,,0.37087012,,,,*CCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1
908754108,*CC(*)C(=O)OCF,,0.30797623,,,,*CC(*)C(=O)OCF
908812975,*Oc1ccc(N(c2ccc(OC)cc2)c2ccc3ccc(N(c4ccc(*)cc4)c4ccc(OC)cc4)cc3c2)cc1,,0.41219974,,,,*Oc1ccc(N(c2ccc(OC)cc2)c2ccc3ccc(N(c4ccc(*)cc4)c4ccc(OC)cc4)cc3c2)cc1
908837792,*Nc1ccc(CCCCCCc2ccc(N*)cc2)cc1,,0.34643324,,,,*Nc1ccc(CCCCCCc2ccc(N*)cc2)cc1
909382922,*Oc1ccccc1S(=O)(=O)c1ccc(*)cc1,,0.36770444,,,,*Oc1ccccc1S(=O)(=O)c1ccc(*)cc1
909509106,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCCCC(*)C,,0.42702035,,,,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCCCC(*)C
909673553,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C#N)cc1,,0.40108774,,,,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C#N)cc1
909955996,*C(=O)CCC1(CCC(=O)N2CCN(*)CC2)c2ccccc2-c2ccccc21,,0.35082586,,,,*C(=O)CCC1(CCC(=O)N2CCN(*)CC2)c2ccccc2-c2ccccc21
910389413,*Nc1cc(C)c2c(N*)cccc2c1,,0.34129811,,,,*Nc1cc(C)c2c(N*)cccc2c1
911111741,*Nc1ccc(/C=C/c2cccc(/C=C/c3ccc(N*)cc3)c2)cc1,,0.35180608,,,,*Nc1ccc(/C=C/c2cccc(/C=C/c3ccc(N*)cc3)c2)cc1
911981082,*CC(*)c1ccc(C(=O)OCC(C)C)cc1,,0.38415931,,,,*CC(*)c1ccc(C(=O)OCC(C)C)cc1
912214142,*Oc1c(C)cc(*)cc1C(C)CCCC,,0.42545276,,,,*Oc1c(C)cc(*)cc1C(C)CCCC
912864989,*CC(*)(Cl)C(=O)OC1CCCCC1,,,0.1365,1.054643244,12.33320291,*CC(*)(Cl)C(=O)OC1CCCCC1
912967034,*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*)cc1,,,0.3195,0.936212185,22.57031329,*CCc1ccc(CCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*)cc1
913368014,*CC(OC)C(C(=O)OC)C(*)C(=O)OC,,0.33997342,,,,*CC(OC)C(C(=O)OC)C(*)C(=O)OC
913582816,*CCCCCCCCCCCCCCCCCCCCCCOC(=O)Cc1ccccc1CC(=O)O*,,,0.367,,,*CCCCCCCCCCCCCCCCCCCCCCOC(=O)Cc1ccccc1CC(=O)O*
913768396,*Oc1ccc(C(=O)OCCOCCOCCOC(=O)c2ccc(OC(=O)Nc3cc(NC(*)=O)ccc3C)cc2)cc1,100.4455143,,,,,*Oc1ccc(C(=O)OCCOCCOCCOC(=O)c2ccc(OC(=O)Nc3cc(NC(*)=O)ccc3C)cc2)cc1
914204004,*c1cc(OCCCC)c(*)cc1OCCCC,,0.42056313,,,,*c1cc(OCCCC)c(*)cc1OCCCC
914466551,*CC(*)OC(=O)c1ccc(-c2ccccc2)cc1,,0.35360889,,,,*CC(*)OC(=O)c1ccc(-c2ccccc2)cc1
914573947,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCC(c%10ccccc%10)CC9)cc8)cc7C6=O)cc5)cc4)CC4CC3C3CCCC43)cc2)cc1,,0.37595307,,,,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCC(c%10ccccc%10)CC9)cc8)cc7C6=O)cc5)cc4)CC4CC3C3CCCC43)cc2)cc1
915211571,*c1ccc(-c2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3C(F)(F)F)c(C(C)(C)C)c2)cc1,,0.41001219,,,,*c1ccc(-c2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3C(F)(F)F)c(C(C)(C)C)c2)cc1
915222222,*C1C2CC(C(=O)OCCc3ccc(N(c4ccccc4)c4ccccc4)cc3)C(C2)C1*,,0.37725216,,,,*C1C2CC(C(=O)OCCc3ccc(N(c4ccccc4)c4ccccc4)cc3)C(C2)C1*
915365516,*Nc1ccc2c(c1)[C@H]1c3ccccc3[C@@H]2c2ccc(N*)cc21,,0.37877881,,,,*Nc1ccc2c(c1)[C@H]1c3ccccc3[C@@H]2c2ccc(N*)cc21
915411038,*Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)cc2)cc1,,0.35326814,,,,*Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)Nc3ccc(Cc4ccc(NC(*)=O)cc4)cc3)cc2)cc1
915653393,*Oc1ccc(C2(C)CCC(C(C)(C)c3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)CC2)cc1,,0.38061245,,,,*Oc1ccc(C2(C)CCC(C(C)(C)c3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)CC2)cc1
915714545,*Nc1ccc(-c2ccc(N*)c(C)c2-c2cccc(C)c2)cc1C,,0.36515861,,,,*Nc1ccc(-c2ccc(N*)c(C)c2-c2cccc(C)c2)cc1C
915798099,*Oc1ccc(C2(c3ccc(OC(=O)CCC(*)=O)cc3)c3cc(N(C)C)ccc3-c3ccc([N+](=O)[O-])cc32)cc1,,0.38013673,,,,*Oc1ccc(C2(c3ccc(OC(=O)CCC(*)=O)cc3)c3cc(N(C)C)ccc3-c3ccc([N+](=O)[O-])cc32)cc1
915909655,*CC(*)(CC(=O)OC)C(=O)OC12CC3CC(CC(C3)C1)C2,,0.37783312,,,,*CC(*)(CC(=O)OC)C(=O)OC12CC3CC(CC(C3)C1)C2
916135247,*Oc1ccc(NC(=O)c2ccc(*)cc2)cc1,,0.35267198,,,,*Oc1ccc(NC(=O)c2ccc(*)cc2)cc1
916461490,*CCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,,0.36210647,,,,*CCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12
916566560,*Nc1ccc([C@]2(C)CC(C)(C)c3cccc(N*)c32)cc1,,0.36101129,,,,*Nc1ccc([C@]2(C)CC(C)(C)c3cccc(N*)c32)cc1
917149837,*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc(*)cc7C6=O)cccc45)cc2)C3=O)n1,,0.35579291,,,,*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc(*)cc7C6=O)cccc45)cc2)C3=O)n1
917240080,*c1ccc(C(c2ccc(-c3cc(-c4ccccc4)c4cc(Oc5ccc6nc(*)cc(-c7ccccc7)c6c5)ccc4n3)cc2)(C(F)(F)F)C(F)(F)F)cc1,,0.40660468,,,,*c1ccc(C(c2ccc(-c3cc(-c4ccccc4)c4cc(Oc5ccc6nc(*)cc(-c7ccccc7)c6c5)ccc4n3)cc2)(C(F)(F)F)C(F)(F)F)cc1
917545259,*CCC(F)(F)C(*)(F)F,,0.34634024,,,,*CCC(F)(F)C(*)(F)F
917692864,*C(F)(F)C(*)(F)Cl,,,0.139,,,*C(F)(F)C(*)(F)Cl
917837982,*c1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2C(C)(C)C)cc1,,0.40671678,,,,*c1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2C(C)(C)C)cc1
917938501,*CC(*)OC(=O)OCC(F)(F)F,,0.32040893,,,,*CC(*)OC(=O)OCC(F)(F)F
918157319,*c1c(C)c(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c2c1C(C)(C)CC2,325.2939228,,,,,*c1c(C)c(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c2c1C(C)(C)CC2
918244660,*c1cccc(NC(=O)c2ccc(OCCOCCOCCOCCOc3ccc(C(=O)Nc4ccc5[nH]c(*)nc5c4)cc3)cc2)c1,,0.34339353,,,,*c1cccc(NC(=O)c2ccc(OCCOCCOCCOCCOc3ccc(C(=O)Nc4ccc5[nH]c(*)nc5c4)cc3)cc2)c1
918773447,*c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(C(F)(F)F)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N(*)C4=O)cc2C(F)(F)F)c(C(F)(F)F)c1,472.25,,,,,*c1ccc(-c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(C(F)(F)F)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N(*)C4=O)cc2C(F)(F)F)c(C(F)(F)F)c1
919063854,*CC(*)CC1CCCC1,,,0.2283333333333333,,,*CC(*)CC1CCCC1
919712594,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OCCCC)cc1,,0.34179586,,,,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OCCCC)cc1
919768604,*Nc1ccc(/C(C)=C(\C)C(C)(C)c2ccc(N*)cc2)cc1,,0.360922,,,,*Nc1ccc(/C(C)=C(\C)C(C)(C)c2ccc(N*)cc2)cc1
920265814,*c1cccc(C(=O)Nc2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(NC(=O)c6cccc(N7C(=O)c8ccc(-c9cccc%10c9C(=O)N(*)C%10=O)cc8C7=O)c6)cc5)cc4)cc3)cc2)c1,,0.36163095,,,,*c1cccc(C(=O)Nc2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(NC(=O)c6cccc(N7C(=O)c8ccc(-c9cccc%10c9C(=O)N(*)C%10=O)cc8C7=O)c6)cc5)cc4)cc3)cc2)c1
920561799,*O[Si](C)(C)O[Si](C)(C)Oc1ccc(-c2ccc(*)cc2)cc1,,0.40651802,,,,*O[Si](C)(C)O[Si](C)(C)Oc1ccc(-c2ccc(*)cc2)cc1
920814890,*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(N7C(=O)c8ccc(*)cc8C7=O)cccc56)cc3)C4=O)c(OC)c2)cc1OC,,0.35702577,,,,*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(N7C(=O)c8ccc(*)cc8C7=O)cccc56)cc3)C4=O)c(OC)c2)cc1OC
921026823,*C=C[Ge](C=C[Si](*)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,,0.39366166,,,,*C=[CH][Ge]([CH]=C[Si](*)(c1ccccc1)c1ccccc1)([c]1ccccc1)[c]1ccccc1
922945428,*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C(C)(C)c5cccc(C(C)(C)c6ccc(Oc7ccc(C(=O)Nc8ccc(*)cc8)cc7)cc6)c5)cc4)cc3)cc2)cc1,,0.36520777,,,,*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C(C)(C)c5cccc(C(C)(C)c6ccc(Oc7ccc(C(=O)Nc8ccc(*)cc8)cc7)cc6)c5)cc4)cc3)cc2)cc1
922969981,*Oc1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc(*)cc4)cc3)(P3(=O)Oc4ccccc4-c4ccccc43)P3(=O)Oc4ccccc4-c4ccccc43)cc2)cc1,,0.36147849,,,,*Oc1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc(*)cc4)cc3)(P3(=O)Oc4ccccc4-c4ccccc43)P3(=O)Oc4ccccc4-c4ccccc43)cc2)cc1
922972840,*CC(*)(C)C(=O)OCCCCCCCCCCCCCCC(=O)NC1OC(COC(C)=O)C(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C1OC(C)=O,,0.34215996,,,,*CC(*)(C)C(=O)OCCCCCCCCCCCCCCC(=O)NC1OC(COC(C)=O)C(OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)C(OC(C)=O)C1OC(C)=O
923029677,*CCCCCC(=O)S*,,0.39191905,,,,*CCCCCC(=O)S*
923105283,*c1ccc(OC(=O)c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccc(C(=O)Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,,0.37881873,,,,*c1ccc(OC(=O)c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccc(C(=O)Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1
923146158,*CCCCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N*,,0.37604443,0.344,,,*CCCCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N*
923568845,*Oc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(N(c4ccc(*)cc4)c4ccc(OCCCCCC)cc4)cc3)cc2)cc1,,0.40556896,,,,*Oc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(N(c4ccc(*)cc4)c4ccc(OCCCCCC)cc4)cc3)cc2)cc1
924221537,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,,0.44967432,,,,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1
924258388,*CC(*)OC(=O)c1ccc(OC)cc1,,0.34230372,,,,*CC(*)OC(=O)c1ccc(OC)cc1
924456640,*CCC(c1ccccc1)[Si](*)(C)C,,0.39149503,,,,*CCC(c1ccccc1)[Si](*)(C)C
924584081,*c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc(C(c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4C3=O)cc2)cc1,,0.39334445,,,,*c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc(C(c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4C3=O)cc2)cc1
924846340,*Nc1ccc2c(c1)-c1cc(N*)ccc1C21c2ccccc2-c2ccccc21,,0.38016064,,,,*Nc1ccc2c(c1)-c1cc(N*)ccc1C21c2ccccc2-c2ccccc21
925076863,*CCCCCC(*)CCC,,0.40474828,,,,*CCCCCC(*)CCC
925163617,*C(=O)c1cc(C(=O)c2ccc3[nH]c4ccc(*)cc4c3c2)c(C(=O)O)cc1C(=O)O,106.1795053,,,,,*C(=O)c1cc(C(=O)c2ccc3[nH]c4ccc(*)cc4c3c2)c(C(=O)O)cc1C(=O)O
925500331,*c1ccc(CC(=O)Nc2cccc3c(NC(=O)Cc4ccc(-c5sc(*)c(-c6ccccc6)c5-c5ccccc5)cc4)cccc23)cc1,,0.38341143,,,,*c1ccc(CC(=O)Nc2cccc3c(NC(=O)Cc4ccc(-c5sc(*)c(-c6ccccc6)c5-c5ccccc5)cc4)cccc23)cc1
925984041,*CCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,,,0.293,,,*CCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*
925989264,*Oc1ccc(Oc2ccc(C(=O)c3ccc(-c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1-c1ccccc1,,0.3777411,,,,*Oc1ccc(Oc2ccc(C(=O)c3ccc(-c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1-c1ccccc1
926324198,*c1ccc(-c2nnc(*)o2)c(OCCCCCCCC)c1,,0.41320631,,,,*c1ccc(-c2nnc(*)o2)c(OCCCCCCCC)c1
926346453,*C(=O)NCCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,,0.32267936,,,,*C(=O)NCCNC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1
926490158,*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)c3cc(*)ccc3n4-c3ccccc3)ccc1-2,,0.39925527,,,,*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)c3cc(*)ccc3n4-c3ccccc3)ccc1-2
926565348,*Oc1ccc(Oc2ccc(Oc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,,0.37216814,,1.200029536,24.89017712,*Oc1ccc(Oc2ccc(Oc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1
926565511,*CC(*)(C)C(=O)OCCCCCCN(C)c1ccc(N(C)C)cc1,,0.36989914,,,,*CC(*)(C)C(=O)OCCCCCCN(C)c1ccc(N(C)C)cc1
926851553,*Cc1c(C)c(C)c(CSC(=O)CCCCC(=O)S*)c(C)c1C,44.80678229,,,,,*Cc1c(C)c(C)c(CSC(=O)CCCCC(=O)S*)c(C)c1C
926945718,*c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3ccc4c(c3)C(CCCCCCCCCCCC)(CCCCCCCCCCCC)c3cc(*)ccc3-4)ccc1-2,37.51200969,,,,,*c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3ccc4c(c3)C(CCCCCCCCCCCC)(CCCCCCCCCCCC)c3cc(*)ccc3-4)ccc1-2
927050868,*CCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O*)cc2)cc1,,0.35355098,,,,*CCCCCOC(=O)c1ccc(C=Cc2ccc(C(=O)O*)cc2)cc1
927902684,*CC(*)(C)C(=O)OCC1(C)COCOC1,,0.34420519,0.1305,1.010012446,10.74845321,*CC(*)(C)C(=O)OCC1(C)COCOC1
928008419,*c1cc(-c2sc(-c3cc(CCCCCCC)c(*)s3)cc2CCCCCCC)c2cccccc1-2,,0.44541284,,,,*c1cc(-c2sc(-c3cc(CCCCCCC)c(*)s3)cc2CCCCCCC)c2cccccc1-2
928940604,*Nc1ccc(N*)c(-c2cccc3ccccc23)c1-c1cccc2ccccc12,,0.36200233,,,,*Nc1ccc(N*)c(-c2cccc3ccccc23)c1-c1cccc2ccccc12
929171141,*Nc1ccc2c(-c3ccccc3C)c3ccccc3c(-c3ccccc3C)c2c1N*,,0.36841027,,,,*Nc1ccc2c(-c3ccccc3C)c3ccccc3c(-c3ccccc3C)c2c1N*
929535825,*Nc1ccccc1-c1c(N)ccc2cc3c(-c4ccccc4N)c(N*)ccc3cc12,,0.35412155,,,,*Nc1ccccc1-c1c(N)ccc2cc3c(-c4ccccc4N)c(N*)ccc3cc12
930553513,*Nc1cccc(-c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2cc(-c4cccc(N*)c4)ccc2-3)c1,,0.36800418,,,,*Nc1cccc(-c2ccc3c(c2)C(CCCCCC)(CCCCCC)c2cc(-c4cccc(N*)c4)ccc2-3)c1
930567238,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5c(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc(C(C)(C)C)cc5C(C)(C)C)cc4C3=O)cc2)cc1,,0.39862825,,,,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5c(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc(C(C)(C)C)cc5C(C)(C)C)cc4C3=O)cc2)cc1
930831236,*Nc1ccc(NC(=O)c2cc(-c3ccc(C(=O)O)c(C(*)=O)c3)ccc2C(=O)O)cc1,,0.31148404,,,,*Nc1ccc(NC(=O)c2cc(-c3ccc(C(=O)O)c(C(*)=O)c3)ccc2C(=O)O)cc1
931370343,*CC(*)c1ccc(-c2c3ccccc3cc3ccccc23)cc1,,0.37620542,,,,*CC(*)c1ccc(-c2c3ccccc3cc3ccccc23)cc1
931521712,*NC1=CC=C2C=CC=C[C@H]2[C@@H]1c1c(N*)ccc2ccccc12,,0.34641044,,,,*NC1=CC=C2C=CC=C[C@H]2[C@@H]1c1c(N*)ccc2ccccc12
931723898,*Nc1ccc(C(c2ccccc2)(c2ccc(N)cc2)c2ccc(N*)cc2)cc1,,0.37211398,,,,*Nc1ccc(C(c2ccccc2)(c2ccc(N)cc2)c2ccc(N*)cc2)cc1
931906273,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(S(=O)(=O)c4ccc(-c5ccc(-c6ccc(S(=O)(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1,,0.37649648,,,,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(S(=O)(=O)c4ccc(-c5ccc(-c6ccc(S(=O)(=O)c7ccc(*)cc7)cc6)cc5)cc4)cc3)cc2)cc1
932177649,*C(=O)Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4cccc(N6C(=O)c7ccc(*)cc7C6=O)c4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,,0.37103025,,,,*C(=O)Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4cccc(N6C(=O)c7ccc(*)cc7C6=O)c4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1
932213408,*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*,,,0.322,0.926144559,18.71887364,*CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O*
932596908,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nnc(*)n5-c5ccc(S(=O)(=O)c6ccccc6)cc5)cc4)cc3)cc2)cc1,,0.37755482,,,,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nnc(*)n5-c5ccc(S(=O)(=O)c6ccccc6)cc5)cc4)cc3)cc2)cc1
933005938,*CC(COc1ccc(O*)cc1)OC(C)=O,,0.33587551,,,,*CC(COc1ccc(O*)cc1)OC(C)=O
933916766,*/C=C/*,59.5588378,,0.394,0.775000418,34.672905605,*/C=C/*
934242824,*CNC(=O)OCCOC(=O)NCc1ccc(C(C)(C)c2ccc(*)o2)o1,,0.33830674,,,,*CNC(=O)OCCOC(=O)NCc1ccc(C(C)(C)c2ccc(*)o2)o1
934350191,*c1cccc(S(=O)(=O)NCCCNS(*)(=O)=O)c1,,0.33288923,,,,*c1cccc(S(=O)(=O)NCCCNS(*)(=O)=O)c1
934378848,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCc2ccccc2)cc1,,0.33698124,,,,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCc2ccccc2)cc1
934720972,*Nc1cc2cc3c4cc5ccccc5cc4c4cc5ccccc5cc4c3cc2c(N)c1N*,,0.34084911,,,,*Nc1cc2cc3c4cc5ccccc5cc4c4cc5ccccc5cc4c3cc2c(N)c1N*
934750353,*Nc1ccc(C(C)(c2ccccc2)c2ccc(N*)cc2)cc1,,0.35460063,,,,*Nc1ccc(C(C)(c2ccccc2)c2ccc(N*)cc2)cc1
935609923,*CC(*)(C)c1ccc2ccccc2n1,,0.38344332,,,,*CC(*)(C)c1ccc2ccccc2n1
935627680,*CC(*)c1ccc(C(=O)c2ccccc2)cc1,,0.37525609,,,,*CC(*)c1ccc(C(=O)c2ccccc2)cc1
935941337,*CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*,,,0.331,,,*CCCCCCCCNC(=O)C(CCCCCCCCCCCC)C(=O)N*
935965318,*NCCCCCCCN*,,0.33180826,,,,*NCCCCCCCN*
935976337,*c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,,0.37985486,,,,*c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O
936348759,*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F,,0.32043251,,,,*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F
936419032,*Oc1ccc(OC(=O)c2ccc(OCCOc3ccc(C(*)=O)cc3)cc2)cc1C,68.01369706,,,,,*Oc1ccc(OC(=O)c2ccc(OCCOc3ccc(C(*)=O)cc3)cc2)cc1C
